CRS_CODE,CRS_NAME
UBASCAWFLM06,BA Scandinavian Studies with Film Studies
UBASLOAPOR06,BA Slovak and Portuguese
UBAUKRASWE06,BA Ukrainian and Swedish
TCPDATSHDA01,PG Cert Health Data Analytics
TAFORHSEDI01,Affil - Cat 1 Orthodontics
TAFEEESEEN01,Affil - Cat 1 Electronic & Electrical Engineering
RRDIPPSING01,Research Degree: Innovation Theory and Public PolI
TPPEDUSHPE01,PG Dip Health Professions Education
TMSDEMSMHE01,"MSc Dementia: Causes, Treatments and Research (Men"
TMSDEMSNEU01,"MSc Dementia: Causes, Treatments and Research (Neu"
UBASCAAPHI06,BA Scandinavian Studies and Philosophy
UBAHEBWFLM18,BA Hebrew with Film Studies
UBAFRESING18,BA French
UBLLAWSGRL18,LLB Law with German Law
UBSARCSPMC18,BSc Project Management for Construction
UBAFREASWE18,BA French and Swedish
UBSPHASYRI05,BSc Pharmacology with Year in Industry
UBABULAPOL06,BA Bulgarian and Polish
UBABULAROM06,BA Bulgarian and Romanian
UBABULARUS06,BA Bulgarian and Russian
UBABULASRB06,BA Bulgarian and Serbian/Croatian
UBABULAUKR06,BA Bulgarian and Ukrainian
UBACZEAFIN06,BA Czech and Finnish
UBACZEAPOL06,BA Czech and Polish
UBACZEAROM06,BA Czech and Romanian
UBACZEARUS06,BA Czech and Russian
UBACZEASRB06,BA Czech and Serbian/Croatian
UBACZEAUKR06,BA Czech and Ukrainian
UBAFINAHUN06,BA Finnish and Hungarian
UBAFINAPOL06,BA Finnish and Polish
UBAFINAROM06,BA Finnish and Romanian
UBABULADAN06,BA Bulgarian and Danish
UBABULADUT06,BA Bulgarian and Dutch
UBABULAGER06,BA Bulgarian and German
UBABULAICE06,BA Bulgarian and Icelandic
UBABULAITA06,BA Bulgarian and Italian
TMAANTSPDG01,MA Public Diplomacy and Global Communication
UBSSPOSSCI05,BSc Sociology and Politics of Science
TCPHINSMAN01,PG Cert Health Informatics
TMAEDUSLEA19,MA Educational Leadership
TMSDATSSCH01,MSc Data Science for Cultural Heritage
TPPDATSSCH01,PG Dip Data Science for Cultural Heritage
TMRIONSTRN19,MRes Translational Neuroscience
TPPMEDSPNT01,PG Dip Personalised Medicine and Novel Therapies
TCPMEDSPNT01,PG Cert Personalised Medicine and Novel Therapies
TMSEDISSDE01,MSc Sports Dentistry: Oral Health in Sport
TPPMHPSING01,PG Dip Educational Mental Health Practitioner
TPPLIBSINQ01,PG Dip Library and Information Studies
RRDSWNSYSN19,Research Degree: Systems Neuroscience
UBSSPOSSAB05,BSc Sociology and Politics of Science with Study A
TEPSCTSDTC01,PGCE Design and Technology (SCITTS)
TPPCIVSING14,PG Dip Civil Engineering
TPPTRLSTAC01,PG Dip Translation: Translation and Culture
RRDSCCS4YZ01,"Research Degree: Structural, Computational Chem"
UBADANAHUN18,BA Danish and Hungarian
UBAGERASRB18,BA German and Serbian/Croatian
UBAFINAPOL18,BA Finnish and Polish
UBSPSYWEDU18,BA/BSc Psychology
UBSSCIASOC18,BSc Science and Society
UBADANASRB18,BA Danish and Serbian/Croatian
UBAFREAPHI18,BA French and Philosophy
UBNCENSING18,BEng Engineering (Chemical)
UBADUTALAT18,BA Dutch and Latin
UBAARLSING18,BA Archaeology
TPPDATSHDA01,PG Dip Health Data Analytics
TMSARCSBID01,MSc Bio-Integrated Design
UBABULANOR06,BA Bulgarian and Norwegian
UBABULAPOR06,BA Bulgarian and Portuguese
UBABULASWE06,BA Bulgarian and Swedish
UBACZEADAN06,BA Czech and Danish
UBACZEADUT06,BA Czech and Dutch
UBACZEAGER06,BA Czech and German
UBACZEAICE06,BA Czech and Icelandic
UBACZEAITA06,BA Czech and Italian
UBACZEANOR06,BA Czech and Norwegian
UBACZEAPOR06,BA Czech and Portuguese
UBACZEASWE06,BA Czech and Swedish
UBADANAPOL06,BA Danish and Polish
UBADANAROM06,BA Danish and Romanian
UBADANARUS06,BA Danish and Russian
UBADANASRB06,BA Danish and Serbian/Croatian
UBADANASLO06,BA Danish and Slovak
UBADANAUKR06,BA Danish and Ukrainian
UBADUTAFIN06,BA Dutch and Finnish
UBADUTAHUN06,BA Dutch and Hungarian
UBAJWSSING18,BA Jewish Studies
UMSMATASTA18,MSci Mathematics and Statistical Science
UMNEENSINT18,MEng Electronic & Electrical Engineering (Int)
UBAFINASPA18,BA Finnish and Spanish
UBSBOCSYRI18,BSc Biochemistry with Year in Industry
UBAFINAFRE18,BA Finnish and French
UBASCAAHIS18,BA Scandinavian Studies and History
UMSASTAPHY18,MSci Astronomy and Physics
UMSBOCSIND18,MSci Biochemistry with Year in Industry
UBACLTSABR18,BA Comparative Literature with a Year Abroad
UBAHEBAROM18,BA Hebrew and Romanian
UBAFREAICE18,BA French and Icelandic
TMAARLSENE18,MA in Archaeology and Heritage of Egypt and the ME
TEPSCTSDRM01,PGCE Drama (SCITTS)
TEPSCTSENL01,PGCE English SCITTS)
TCPIBSSDOP19,PG Cert Smart Buildings and Digital Engineering
UBSMANSING18,BSc Management Science
UMSASTSING18,MSci Astronomy
UMSMEDAENG18,MSci Medical Sciences and Engineering
UMSMATWECO18,MSci Mathematics with Economics
UBAUKRAYID18,BA Ukrainian and Yiddish
UMSMATAPHY18,MSci Mathematics and Physics
UBALNGSANA18,BA Ancient Languages with Year Abroad
UBSCHEWMAN18,BSc Chemistry with Management Studies
UBAPOLASPA18,BA Polish and Spanish
UBAGERWFLM18,BA German with Film Studies
UBSBOCSYRI05,BSc Biochemistry with Year in Industry
TAFSOCSANT01,Affil - Cat 1 Social Anthropology
UBADUTAPOL06,BA Dutch and Polish
UBAFINARUS06,BA Finnish and Russian
UBAFINASRB06,BA Finnish and Serbian/Croatian
UBAHUNAPOL06,BA Hungarian and Polish
UBAHUNARUS06,BA Hungarian and Russian
UBAHUNAUKR06,BA Hungarian and Ukrainian
UBAPOLAROM06,BA Polish and Romanian
UBAPOLARUS06,BA Polish and Russian
UBAPOLASRB06,BA Polish and Serbian/Croatian
UBAPOLAUKR06,BA Polish and Ukrainian
UBAROMARUS06,BA Romanian and Russian
UBAROMASRB06,BA Romanian and Serbian/Croatian
UBAROMAUKR06,BA Romanian and Ukrainian
UBARUSASRB06,BA Russian and Serbian/Croatian
UBARUSAUKR06,BA Russian and Ukrainian
UBASRBAUKR06,BA Serbian/Croatian and Ukrainian
UBADUTAROM06,BA Dutch and Romanian
TMSDATSMLE01,MSc Data Science and Machine Learning
UBSEARSPLS18,BSc Planetary Science
DDEEDUSLEA14,EdD in Education
DDEEDUSSOC14,EdD in Education
TCPSRGSPNM01,PG Cert Pain Management
UBADUTAPOL18,BA Dutch and Polish
UBANORASLO18,BA Norwegian and Slovak
UBAGERASWE18,BA German and Swedish
UMSEARSPHY18,MSci Geophysics
UBAPHIAHAR18,BA Philosophy and History of Art
UBASPAAPOR18,BA Spanish and Portuguese
UBAHEBASLO18,BA Hebrew and Slovak
UBSEINSAUD18,BSc Audiology
TMSBUSSMBA01,MBA Business Administration
TSDPRISIND01,School Direct Independent School route to QTS -Pri
UBSANASNEU18,BSc Neuroscience
UBSMATWLAN18,BSc Mathematics with Modern Languages
UMSMATAAST18,MSci Mathematics and Astrophysics
UBADUTAROM18,BA Dutch and Romanian
UBAGERAENG18,BA German and English
UBAUKRAEES18,BA Ukrainian and East European Studies
UBASRBASWE18,BA Serbian/Croatian and Swedish
UBACZEAYID18,BA Czech and Yiddish
UBADUTARUS18,BA Dutch and Russian
UMNCIVSINT18,MEng Civil Engineering (International Programme)
UBAHUNASPA18,BA Hungarian and Spanish
TMSANTSBME01,MSc Biosocial Medical Anthropology
TMSDATSRHB18,MSc Health Data Science
TPPDATSRHB18,PG Dip Health Data Science
UBADUTARUS06,BA Dutch and Russian
UBADUTASLO06,BA Dutch and Slovak
UBADUTAUKR06,BA Dutch and Ukrainian
UBAFINAGER06,BA Finnish and German
UBAFINAICE06,BA Finnish and Icelandic
UBAGERARUS06,BA German and Russian
UBAICEAROM06,BA Icelandic and Romanian
UBACZEAYID06,BA Czech and Yiddish
UBADANAHEB06,BA Danish and Hebrew
UBADANAGER06,BA Danish and German
UBADANAITA06,BA Danish and Italian
UBADANAPOR06,BA Danish and Portuguese
UBADUTALAT06,BA Dutch and Latin
UBADUTAMAN06,BA Dutch and Management Studies
UBADUTASRB06,BA Dutch and Serbian/Croatian
UBADUTASWE06,BA Dutch and Swedish
TCPARCSHWS01,"PG Cert Health, Wellbeing & Sustainable Buildings"
TMSANTSPVC01,"MSc Politics, Violence and Crime"
TMSWMNSHLT01,MSc Women's Health
TCPARCSMIP17,"PG Cert Infrastructure Planning, Appraisal and Dev"
TMSCENSSES01,MSc Sustainable Energy Systems
TMSEDUSHPE01,MSc Health Professions Education
TCPEDUSHPE01,PG Cert Health Professions Education
RAFPSYCING18,Visiting Research: Psychiatry
UBSCHESING18,BSc Chemistry
UBABULAHEB18,BA Bulgarian and Hebrew
UBAHEBANOR18,BA Hebrew and Norwegian
UBALATWGRE18,BA Latin with Greek
UBADUTAHEB18,BA Dutch and Hebrew
UBAGERAROM18,BA German and Romanian
TMSGESSING01,MSc Geospatial Sciences
TCPARCSIRE01,PG Cert International Real Estate and Planning
TPPURBSRAI01,PG Dip Urban Railways
TCPURBSRAI01,PG Cert Urban Railways
TPPIBSSDOP19,PG Dip Smart Buildings and Digital Engineering
UBLLAWSING18,LLB Law
UBANORAYID18,BA Norwegian and Yiddish
UBAFINAROM18,BA Finnish and Romanian
UBACZEAITA18,BA Czech and Italian
UBAHUNAROM18,BA Hungarian and Romanian
UBAARLSABR18,BA Archaeology with a Year Abroad
UBSSPOSSCI18,BSc Sociology and Politics of Science
UBACZEAICE18,BA Czech and Icelandic
UAFBMESING19,Affiliate Engineering (Biomedical)
UBIMEDWORT01,
RRDBSESING20,"Research Degree: Energy, Resilience and the Built"
UBSSSCSINT05,BSc Social Sciences with a Year Abroad
TPPARCSHWS01,"PG Dip Health, Wellbeing & Sustainable Buildings"
TMSDATSGOV01,MSc Data Analytics for Government
TMSRESSSUS18,"MSc Sustainable Resources: Economics, Policy & Tr"
TCPENSDAAN01,PG Certificate Energy Systems and Data Analytics
UBADUTWFLM06,BA Dutch with Film Studies
UBADUTWMAN06,BA Dutch with Management Studies
UBAGERAICE06,BA German and Icelandic
UBAGERAITA06,BA German and Italian
UBAGERAJEW06,BA German and Jewish Studies
UBAGERALAT06,BA German and Latin
UBAGERANOR06,BA German and Norwegian
UBAGERAPHI06,BA German and Philosophy
UBAGERAPOR06,BA German and Portuguese
UBAGERASWE06,BA German and Swedish
UBAGERWFLM06,BA German with Film Studies
UBAGERWMAN06,BA German with Management Studies
UBAHEBAHUN06,BA Hebrew and Hungarian
TMSMEDSPRM01,MSc Precision Medicine
TMSEDISDHY01,MSc Dental Hygiene
UBSPOLAINT05,BSc Politics and International Relations
TMSHINSMAN01,MSc Health Informatics
UMNCIVSYRI18,MEng Engineering (Civil with Year in Industry)
UMSMANSYRI18,MSci Management Science (with Year in Industry)
UMNMCOSYRI18,MEng Mathematical Computation (with Year in Indust
UMNMECSYRI18,MEng Engineering (Mechanical with Year in Industry
UMNMBFSYRI18,MEng Engineering (Mechanical with Business Finance
UMNEENSYRI18,MEng Engineering (Electronic and Electrical with Y
UMNCENSYRI18,MEng Engineering (Chemical with Year in Industry)
UMNBMDSYRI18,MEng Engineering (Biomedical with Year in Industry
UMNCOMSYRI18,MEng Computer Science (with Year in Industry)
UBSMANSYRI18,BSc Management Science (with Year in Industry)
UBSINFSYRI18,BSc Information Management for Business (with Year
UBSMSESYRI18,BSc Bioprocessing of New Medicines (Science and En
UBAROMAYID18,BA Romanian and Yiddish
UBSIMMAINF18,BSc Immunology and Infection
UBASCAWFLM18,BA Scandinavian Studies with Film Studies
UMSMATSING18,MSci Mathematics
UBSMATWTPH18,BSc Mathematics with Theoretical Physics
UBNBENSING18,BEng Engineering (Biochemical)
UBAITAASRB18,BA Italian and Serbian/Croatian
UBAPOLAUKR18,BA Polish and Ukrainian
UMSPHYWSPS18,MSci Physics with Space Science
UBARUSAHSE18,BA Russian and History
UBSARLSING18,BSc Archaeology
UBADANASPA18,BA Danish and Spanish
UMSPHASING18,MSci Pharmacology
TMRTELSIRI01,"MRes Telecommunications (Int, Res & Ind)"
TPPSMESBLT01,PG Dip Smart Energy and the Built Environment
TCPSMESBLT01,PG Cert Smart Energy and the Built Environment
UBSDATSING18,BSc Data Science
RMPLINSING01,MPhil Linguistics
TMSTRASLEA01,MSc Transformation Leadership
TMSCLNSING20,MSc Clinical Associate in Psychology (Adult Mental
TMAAEDSING20,MA Applied Educational Leadership
TMAEXPSING20,MA Expert Teaching
TMAREPSING01,"MA Race, Ethnicity and Postcolonial Studies"
TCPPSYSCBT20,PG Cert Cognitive Behavioural Therapy
RRDEDUSCRI01,Research Degree: Social Science
RRDEDUOCRI01,Online MPhil/PhD
UCGEDUSPAE20,Graduate Certificate in Psychology and Education
TMSSMESBLT01,MSc Smart Energy and the Built Environment
UBSSQMSABR18,BSc Social Sciences with Quantitative Methods Y Ab
UBSPHLSING18,BSc Physiology
UBEECOASTA18,BSc(Econ) Economics and Statistics
UBSMATWECO18,BSc Mathematics with Economics
UBAFSHAEES18,BA Finnish and East European Studies
UBSGENSHUM18,BSc Human Genetics
UBSANTWABR18,BSc Anthropology with a Year Abroad
UBAGREWLAA18,BA Greek with Latin with Study Abroad
UBSPSYSING18,BSc Psychology
UBAITAANOR18,BA Italian and Norwegian
UBADUTWMAN18,BA Dutch with Management Studies
UBAGEOSING18,BA Geography
UBAFREAHUN18,BA French and Hungarian
UBSSECSING18,BSc Security and Crime Science
UBAHEBAJWA18,BA Hebrew and Jewish Studies with Year Abroad
UBAFINANOR18,BA Finnish and Norwegian
UBSBMDSSCI18,BSc Biomedical Sciences
UBABULAITA18,BA Bulgarian and Italian
UBALATAENG18,BA Latin and English
UMNENVSING18,MEng Engineering (Environmental)
UBAITAAROM18,BA Italian and Romanian
UBSMATAPHY18,BSc Mathematics and Physics
UBAHUNASWE18,BA Hungarian and Swedish
UBAGERAPOR18,BA German and Portuguese
UBAHUNAYID18,BA Hungarian and Yiddish
UBSMEDSIAE18,BSc Medical Innovation and Enterprise
TPPARCSLEN19,PG Dip Learning Environments
TMSBIOAGLC01,MSc Biodiversity and Global Change
TMACRTHEAL01,MASc Creative Health
TMSADVSTHE21,MSc Research Pathways in Advanced Therapeutics
UBSLINSEXP21,BSc Experimental Linguistics
UBSPHSSING18,Population Health Sciences
UBSPHSSPLA18,BSc Population Health Sciences w/ Placement Year
TMSEDISIMD21,MSc Implant Dentistry
TCPEDISIMD21,PG Cert Implant Dentistry
TMSSCISCOM01,MSc Science Communication
TPPSCISCOM01,PG Dip Science Communication
TCPSCISCOM01,PG Cert Science Communication
TAFPDVBIOS01,Postgraduate Taught Affiliate - Division of Biosci
UBSSOCSINT18,BSc Sociology with a Year Abroad
TMSPSYSPDP20,MSc Early Child Development and Clinical Applicati
UBANORASRB18,BA Norwegian and Serbian/Croatian
UBSPHASING18,BSc Pharmacology
UBAFREAGER18,BA French and German
UMSCHEWMAT18,MSci Chemistry with Mathematics
UBAHPASING18,BA History and Politics of the Americas
UBACLASABR18,BA Ancient World with a Year Abroad
UBAFREWMAN18,BA French with Management Studies
UBAROMARUS18,BA Romanian and Russian
UMSPSYALAN18,MSci Psychology and Language Sciences
UBAGEOSINT18,BA Geography (International Programme)
UBSANTSING18,BSc Anthropology
UBSPPEWABR18,"BSc Philosophy, Politics and Economics w Yr Abr"
UBACZEAFRE18,BA Czech and French
UMSPHYSING18,MSci Physics
UBSSPESCMN18,BSc Speech Communication
UBAGERAHEB18,BA German and Hebrew
UBNNAVAMAR18,BEng Naval Architecture and Marine Engineering
UBAICEARUS18,BA Icelandic and Russian
UBAFINAHEB18,BA Finnish and Hebrew
UBAFINAPOR18,BA Finnish and Portuguese
UBSGEOSINT18,BSc Geography (International Programme)
UMNCOMSMAT18,MEng Mathematical Computation
UBAITAAMAN18,BA Italian and Management Studies
UBABULADUT18,BA Bulgarian and Dutch
UBACZEARUS18,BA Czech and Russian
TMSSENSING19,MSc Systems Engineering Master's Degree Apprentice
UBNBFNSYRI14,BEng Engineering (Mechanical with Business Finance
UBNBMDSYRI14,BEng Engineering (Biomedical with Year in Industry
UBNCENSYRI14,BEng Engineering (Chemical with Year in Industry)
UBNCIVSYRI14,BEng Engineering (Civil with Year in Industry)
UBNEENSYRI14,BEng Engineering (Electronic and Electrical with Y
UBNMECSYRI14,BEng Engineering (Mechanical with Year in Industry
UBSCOMSYRI14,BSc Computer Science (with Year in Industry)
UBSINFSYRI14,BSc Information Management for Business (with Year
UBSMANSYRI14,BSc Management Science (with Year in Industry)
UMNBMDSYRI14,MEng Engineering (Biomedical with Year in Industry
UMNCENSYRI14,MEng Engineering (Chemical with Year in Industry)
UMNCIVSYRI14,MEng Engineering (Civil with Year in Industry)
UMNCOMSYRI14,MEng Computer Science (with Year in Industry)
UMNEENSYRI14,MEng Engineering (Electronic and Electrical with Y
UMNMBFSYRI14,MEng Engineering (Mechanical with Business Finance
UBAHEBAUKR18,BA Hebrew and Ukrainian
UBASCAAENG18,BA Scandinavian Studies and English
UMSPSYSING18,MSci Psychology
UBSNMSSING18,BSc Nutrition and Medical Sciences
UMSHUMSEVL18,MSci Human Sciences and Evolution
UBAPOLASRB18,BA Polish and Serbian/Croatian
UBSSPOSSAB18,BSc Sociology and Politics of Science with Study A
UBASCASING18,BA Scandinavian Studies
UBAHEBASPA18,BA Hebrew and Spanish
UBADUTAHUN18,BA Dutch and Hungarian
UMSEARSGEL18,MSci Geology
UBADANAFRE18,BA Danish and French
UBAFREAPOR18,BA French and Portuguese
UBSGEOSING18,BSc Geography
UMSEARSPAL18,MSci Palaeobiology
UBASLOASWE18,BA Slovak and Swedish
UBSPHYWMPH18,BSc Physics with Medical Physics
UBAGERARUS18,BA German and Russian
UMSBOLSINT18,MSci Biological Sciences (International Programme)
UMSASTSPHY18,MSci Astrophysics
UBAFREAITA18,BA French and Italian
UBSASTSPHY18,BSc Astrophysics
UBAFREAPOL18,BA French and Polish
UBABULANOR18,BA Bulgarian and Norwegian
UBAHSESING18,BA History
UBAJEWSING18,BA Jewish History
TMSRESCLNS01,MSc Respiratory Clinical Science
UMNMCOSYRI14,MEng Mathematical Computation (with Year in Indust
UMNMECSYRI14,MEng Engineering (Mechanical with Year in Industry
UMSINFSYRI14,MSci Information Management for Business (with Ye)
UMSMANSYRI14,MSci Management Science (with Year in Industry)
UBSCOMSTYI18,BSc Computing Studies (with Year in Industry)
RRDCOMSFAI01,Research Degree: Foundational Artificial Intellige
TMSTRLSING01,MSc Transformation Leadership Master’s Degree Appr
UBAFINAGER18,BA Finnish and German
UBAFINASWE18,BA Finnish and Swedish
UBASRBAUKR18,BA Serbian/Croatian and Ukrainian
UBSSSCSINT18,BSc Social Sciences with a Year Abroad
UBAROMASRB18,BA Romanian and Serbian/Croatian
UBADUTANOR18,BA Dutch and Norwegian
UBASRBAPOR18,BA Serbian/Croatian and Portuguese
UBSEARSGEL18,BSc Geology
UBALATWGRA18,BA Latin with Greek with Study Abroad
UBAHISWABR18,BA History with a Year Abroad
UBLLAWSHSL18,LLB Law with Hispanic Law
UBASCASVON18,BA Viking and Old Norse Studies
UMNMECWBFN18,MEng Engineering (Mechanical with Business Finance
UBBASCSABR18,BASc Arts and Sciences with Study Abroad
UBAUKRASWE18,BA Ukrainian and Swedish
UBSARCSPMS18,BSc Project Management for Construction (Sndwch)
UBAARLSPLA18,BA Archaeology with a Placement Year
UBSCHESMED18,BSc Medicinal Chemistry
UBAFREASPA18,BA French and Spanish
UBAICEASRB18,BA Icelandic and Serbian/Croatian
UBSSTASSEF18,"BSc Statistics, Economics and Finance"
UBSSTAAMAB18,BSc Statistics and Management for Business
UBAGERANOR18,BA German and Norwegian
UBSMEDSSAE18,BSc Sport and Exercise Medical Sciences
UBABULAICE18,BA Bulgarian and Icelandic
TPPEDISIMD21,PG Dip Implant Dentistry
UBLLAWSFRL18,LLB Law with French Law
UBADUTAHAR18,BA Dutch and History of Art
UBAITAAPOR18,BA Italian and Portuguese
UBSCOMSING18,BSc Computer Science
UBARUSASLO18,BA Russian and Slovak
UBABULAFRE18,BA Bulgarian and French
UMSSTASINT18,MSci Statistical Science (International Prog)
UMSCHESPHY18,MSci Chemical Physics
UBABULASWE18,BA Bulgarian and Swedish
UBASLOAEES18,BA Slovak (with Czech) and East European Studies
UBAFINASRB18,BA Finnish and Serbian/Croatian
UBAROMAUKR18,BA Romanian and Ukrainian
UBASPAASWE18,BA Spanish and Swedish
UMNMECSING18,MEng Engineering (Mechanical)
UBAHUNAPOR18,BA Hungarian and Portuguese
UBAHUNAPOL18,BA Hungarian and Polish
UMSEARSING18,MSci Earth Sciences
UBASRBASPA18,BA Serbian/Croatian and Spanish
UBARUSASRB18,BA Russian and Serbian/Croatian
UBADANADUT18,BA Danish and Dutch
UBSEARSPHY18,BSc Geophysics
UBANORAROM18,BA Norwegian and Romanian
UBAPLSAEEA18,"BA Pol, Soc and East European Studies w a Yr Abrd"
UMSMEDSAPP18,MSci Applied Medical Sciences
UBAITAAUKR18,BA Italian and Ukrainian
UMSNATSING18,MSci Natural Sciences
TPPRESCLNS01,PG Dip Respiratory Clinical Science
UBSGLOSHST18,BSc Global Humanitarian Studies
TMSRESSATP21,MSc Research Pathways in Advanced Therapeutics wit
UBARUSWEEL18,BA Russian with an East European Language
UBLLAWSHKD18,LLB Bachelor of Laws (UCL) and LLB (HKU)
UBSSSCSING18,BSc Social Sciences
UMNCOMSING18,MEng Computer Science
UBSARCSPRT18,"BSc Architecture, Planning, B & ES (Prof)"
UBSBIPSMSE18,BSc Bioprocessing of New Medicines (Sci & Eng)
UBSMATASTA18,BSc Mathematics and Statistical Science
UBAFREASRB18,BA French and Serbian/Croatian
UMNNAVAMAR18,MEng Naval Architecture and Marine Engineering
UBALNGSMOP18,BA Modern Language Plus
UBSGEOSENV18,BSc Environmental Geography
UBBASCSING18,BASc Arts and Sciences
UBAGREAENG18,BA Greek and English
UBAGERAHUN18,BA German and Hungarian
UBSCHESPHY18,BSc Chemical Physics
UBADUTAITA18,BA Dutch and Italian
UBADANAPOL18,BA Danish and Polish
UBEECOSPLA18,BSc(Econ) Economics with a Placement Year
UMSCHESINT18,MSci Chemistry (International Programme)
UBSEARSEGS18,BSc Environmental Geoscience
UBADUTASPA18,BA Dutch and Spanish
UBASPAAUKR18,BA Spanish and Ukrainian
UMNEENWCOM18,MEng Electronic Engineering with Computer Sci
UBAFREWFLM18,BA French with Film Studies
UBACZEAFIN18,BA Czech and Finnish
TCPGEOSAQS18,"PG Cert Aquatic Conservation, Ecology and Restorat"
TMSDIGENGM19,MSc Digital Engineering Management
TCPDIGENGM19,PG Cert Digital Engineering Management
TMSOBSCLNN01,MSc Obesity and Clinical Nutrition
TMSTRLTECH01,MSc Translation and Technology
UBSPOLAIST20,BSc Politics and International Relations with Stud
TMSDHMSING01,MSc Digital Humanities
UBSPHYSING18,BSc Physics
UBAHEBAYID18,BA Hebrew and Yiddish
